product,year,region,emissivity_type,name,scope,scenario,unit,emission_factor_co2
Ammonia,2028,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2028,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2028,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2028,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2028,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2028,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2028,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2028,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2028,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2028,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2028,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2028,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2028,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2028,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2028,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2028,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2028,Africa,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,China,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Europe,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,India,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Latin America,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Middle East,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,North America,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Oceania,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Russia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Rest of Asia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Brazil,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Australia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Namibia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2028,Saudi Arabia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Ammonia,2028,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0365818989514126
Ammonium nitrate,2028,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0365818989514126
Urea,2028,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0365818989514126
Ammonia,2028,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0039362018758001
Ammonium nitrate,2028,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0039362018758001
Urea,2028,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0039362018758001
Ammonia,2028,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0422092322876722
Ammonium nitrate,2028,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0422092322876722
Urea,2028,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0422092322876722
Ammonia,2028,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0034383096861964
Ammonium nitrate,2028,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0034383096861964
Urea,2028,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0034383096861964
Ammonia,2028,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1003778957783658
Ammonium nitrate,2028,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1003778957783658
Urea,2028,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1003778957783658
Ammonia,2028,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0086454152710462
Ammonium nitrate,2028,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0086454152710462
Urea,2028,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0086454152710462
Ammonia,2028,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1212148123506436
Ammonium nitrate,2028,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1212148123506436
Urea,2028,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1212148123506436
Ammonia,2028,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0010900813606283
Ammonium nitrate,2028,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0010900813606283
Urea,2028,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0010900813606283
Ammonia,2029,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.137194737739856
Ammonium nitrate,2029,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.137194737739856
Urea,2029,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.137194737739856
Ammonia,2029,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0506324965433799
Ammonium nitrate,2029,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0506324965433799
Urea,2029,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0506324965433799
Ammonia,2029,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.101375964892329
Ammonium nitrate,2029,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.101375964892329
Urea,2029,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.101375964892329
Ammonia,2029,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0667543215882954
Ammonium nitrate,2029,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0667543215882954
Urea,2029,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0667543215882954
Ammonia,2029,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0453956687897342
Ammonium nitrate,2029,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0453956687897342
Urea,2029,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0453956687897342
Ammonia,2029,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1623694973612736
Ammonium nitrate,2029,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1623694973612736
Urea,2029,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1623694973612736
Ammonia,2029,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0387021815051654
Ammonium nitrate,2029,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0387021815051654
Urea,2029,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0387021815051654
Ammonia,2029,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.0977509698071115
Ammonium nitrate,2029,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.0977509698071115
Urea,2029,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.0977509698071115
Ammonia,2029,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.034394397102193
Ammonium nitrate,2029,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.034394397102193
Urea,2029,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.034394397102193
Ammonia,2029,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.1162634785466629
Ammonium nitrate,2029,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.1162634785466629
Urea,2029,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.1162634785466629
Ammonia,2029,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Ammonium nitrate,2029,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Urea,2029,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Ammonia,2029,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006324590904066
Ammonium nitrate,2029,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006324590904066
Urea,2029,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006324590904066
Ammonia,2029,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Ammonium nitrate,2029,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Urea,2029,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Ammonia,2029,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Ammonium nitrate,2029,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Urea,2029,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Ammonia,2029,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012504525759344
Ammonium nitrate,2029,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012504525759344
Urea,2029,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012504525759344
Ammonia,2029,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Ammonium nitrate,2029,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Urea,2029,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007027624028503
Ammonia,2029,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0033564451698584
Ammonium nitrate,2029,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0033564451698584
Urea,2029,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0033564451698584
Ammonia,2029,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.008439572050307
Ammonium nitrate,2029,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.008439572050307
Urea,2029,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.008439572050307
Ammonia,2029,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0038424827835192
Ammonium nitrate,2029,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0038424827835192
Urea,2029,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0038424827835192
Ammonia,2029,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0010641270425181
Ammonium nitrate,2029,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0010641270425181
Urea,2029,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0010641270425181
Ammonia,2029,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2029,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2029,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2029,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
